Vine,Tray,TrayFruit,FruitID,ShootID,VineShoot,FruitPos,Flowering,Sub-T Leaf,Height,Notes,Seed count,FAST_Date,OrchName,ExptName,Cultivar,TmtNAME,BlockNAME,PlotNAME,Location,FrtWt,DishID,FWslice,DWslice,L1,Chroma1,Hue1,L2,Chroma2,Hue2,Firm1,Firm2,SSC1,SSC2,DM,avHue,avFirm,avSSC,Comments
4,208,12,40853,328,40328,4,y,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,208,,103.23,D3048,4.4,0.8,73.2,27.2,99.6,72.3,24.4,100.7,6.6,6.3,12.5,,17.4,100.2,6.5,12.5,
4,208,13,40854,328,40328,5,w,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,208,,101.78,D3049,4.2,0.7,71.3,27.9,100.5,69.9,23.4,100.6,5.5,6.2,12.5,,17.1,100.6,5.8,12.5,
4,208,14,40855,329,40329,1,w,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,208,,114.18,D3050,4.9,0.9,73.0,24.9,100.2,74.4,24.5,100.4,6.6,7.0,11.3,,18.1,100.3,6.8,11.3,
4,208,15,40856,329,40329,2,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,208,,118.61,D3051,4.4,0.8,71.8,30.5,101.3,72.0,24.4,99.3,5.8,6.6,12.6,,17.9,100.3,6.2,12.6,
4,208,16,40857,329,40329,3,w,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,208,,116.83,D3052,4.9,0.9,72.4,25.0,100.1,70.1,24.9,100.7,5.5,5.5,12.4,,17.5,100.4,5.5,12.4,
4,208,17,40858,329,40329,4,y,l,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,208,,103.24,D3053,4.1,0.7,69.4,26.0,99.4,70.4,26.6,99.3,5.7,5.7,12.0,,17.5,99.4,5.7,12,
4,208,18,40859,330,40330,1,w,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,208,,71.16,D3054,3.3,0.5,74.5,28.6,100.6,75.6,24.3,100.9,7.3,6.1,6.8,,16.0,100.8,6.7,6.8,
4,209,1,40860,330,40330,2,w,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,209,,75.45,D1537,6.6,1.1,72.8,25.7,100.4,73.4,24.6,100.6,8.0,5.9,10.1,,17.3,100.5,7.0,10.1,
4,209,2,40861,332,40332,1,y,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,209,,101.21,D1538,7.5,1.3,74.7,26.1,99.6,73.3,25.1,100.1,6.5,6.4,10.0,,17.0,99.9,6.4,10,
4,209,3,40862,332,40332,2,y,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,209,,113.81,D1539,7.8,1.4,73.5,26.8,99.7,72.9,25.0,99.7,6.3,6.6,11.7,,17.5,99.7,6.4,11.7,
4,209,4,40863,332,40332,3,y,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,209,,112.77,D1540,8.0,1.4,73.7,23.0,99.4,72.2,22.5,99.5,6.8,6.8,12.0,,17.7,99.5,6.8,12,
4,209,5,40864,332,40332,4,y,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,209,,113.96,D1541,8.7,1.6,73.1,26.0,98.3,73.2,26.7,99.7,6.6,6.3,12.1,,17.9,99.0,6.4,12.1,
4,209,6,40865,332,40332,5,y,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,209,,113.12,D1542,7.8,1.4,69.8,26.8,98.8,70.1,26.2,99.6,7.0,6.4,12.4,,18.0,99.2,6.7,12.4,
4,209,7,40866,332,40332,6,y,n,-20,,x,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,209,,92.59,D1543,6.7,1.0,63.8,24.1,100.3,61.9,24.0,102.0,5.8,5.3,13.0,,15.4,101.2,5.5,13,
4,209,8,40867,333,40333,1,y,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,209,,125.76,D1544,10.4,1.9,75.1,28.7,100.5,75.8,28.5,101.6,6.6,7.2,9.2,,17.9,101.1,6.9,9.2,
4,209,9,40868,334,40334,1,w,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,209,,103.65,D1545,7.3,1.3,75.4,29.9,100.8,74.5,29.9,101.3,6.9,6.6,9.0,,17.1,101.1,6.7,9,
4,209,10,40869,334,40334,2,w,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,209,,93.48,D1546,7.5,1.2,74.1,29.2,101.1,75.0,26.4,100.2,7.2,5.8,9.0,,16.6,100.7,6.5,9,
4,209,11,40870,334,40334,3,w,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,209,,101.20,D1547,7.4,1.3,75.0,29.2,102.1,75.4,27.4,100.1,6.8,6.3,9.0,,16.8,101.1,6.5,9,
4,209,12,40871,335,40335,1,y,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,209,,98.95,D1548,7.7,1.3,75.2,32.2,102.1,75.5,27.7,100.6,7.0,6.1,8.8,,17.1,101.4,6.6,8.8,
4,209,13,40872,335,40335,2,y,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,209,,122.71,D1549,9.7,1.7,75.1,30.4,102.1,76.1,27.4,100.2,6.2,6.9,8.0,,17.2,101.2,6.5,8,
4,209,14,40873,335,40335,3,y,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,209,,102.13,D1550,7.3,1.2,74.5,25.8,100.7,72.1,24.8,100.6,6.7,6.7,10.1,,16.1,100.7,6.7,10.1,
4,209,15,40874,335,40335,4,w,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,209,,96.90,D1551,6.1,1.0,74.6,32.2,101.3,74.9,25.3,100.1,6.1,6.5,10.0,,16.9,100.7,6.3,10,
4,209,16,40875,336,40336,1,w,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,209,,102.94,D1552,6.3,1.1,75.6,27.1,99.9,75.1,26.5,100.0,6.6,7.0,10.0,,17.6,100.0,6.8,10,
4,209,17,40876,336,40336,2,y,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,209,,109.78,D1553,8.1,1.4,74.4,29.5,100.9,75.5,26.5,100.0,7.3,5.8,9.2,,17.5,100.5,6.5,9.2,
4,209,18,40877,336,40336,3,y,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,209,,94.01,D1554,6.7,1.2,73.5,29.8,100.2,74.1,29.0,98.5,6.5,5.9,10.0,,17.3,99.4,6.2,10,
4,210,1,40878,336,40336,4,y,n,10,,x,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,210,,94.23,D1501,7.3,1.2,72.8,31.5,103.3,71.9,26.9,100.8,5.3,5.2,8.8,,16.9,102.1,5.3,8.8,
4,210,2,40879,338,40338,1,y,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,210,,92.91,D1502,7.3,1.3,75.9,27.1,100.1,74.2,31.5,99.9,6.6,6.2,9.0,,17.7,100.0,6.4,9,
4,210,3,40880,338,40338,2,y,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,210,,101.67,D1503,7.0,1.2,74.1,30.1,100.2,74.5,29.2,100.7,5.9,6.3,9.0,,17.7,100.5,6.1,9,
4,210,4,40881,338,40338,3,y,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,210,,94.18,D1504,7.2,1.2,72.6,30.9,101.5,71.6,28.1,101.1,6.5,5.6,8.9,,17.1,101.3,6.0,8.9,
4,210,5,40882,338,40338,4,w,n,-20,,x,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,210,,91.05,D1505,7.5,1.3,73.5,30.1,100.9,72.5,27.9,100.7,5.8,5.2,10.1,,17.8,100.8,5.5,10.1,
4,210,6,40883,339,40339,1,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,210,,110.28,D1506,8.2,1.4,74.6,28.2,100.6,73.8,26.8,100.4,6.6,7.2,9.0,,16.9,100.5,6.9,9,
4,210,7,40884,339,40339,2,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,210,,110.33,D1507,7.7,1.3,62.8,24.0,99.9,63.6,24.0,99.6,6.4,6.2,13.0,,16.7,99.8,6.3,13,
4,210,8,40885,339,40339,3,y,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,210,,126.07,D1508,9.1,1.5,71.9,25.4,99.7,68.1,24.5,99.7,7.7,7.9,11.0,,16.9,99.7,7.8,11,
4,210,9,40886,339,40339,4,y,n,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,210,,107.85,D1509,7.3,1.2,69.7,29.9,100.3,64.5,29.7,99.5,6.7,6.2,12.9,,16.9,99.9,6.4,12.9,
4,210,10,40887,340,40340,1,w,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,210,,70.15,D1510,5.7,0.9,68.9,32.2,102.2,69.7,31.3,101.6,5.8,5.9,10.0,,15.5,101.9,5.8,10,
4,210,11,40888,341,40341,1,w,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,210,,100.45,D1511,7.8,1.3,73.5,29.1,100.3,72.8,29.8,100.6,7.4,6.2,10.9,,17.1,100.5,6.8,10.9,
4,210,12,40889,341,40341,2,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,210,,90.36,D1512,7.2,1.1,68.1,29.6,101.4,72.0,29.5,100.8,5.1,5.1,10.9,,15.7,101.1,5.1,10.9,
4,210,13,40890,341,40341,3,w,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,210,,92.35,D1513,6.5,1.0,69.3,33.4,103.0,71.0,26.2,101.6,6.2,5.6,10.0,,16.0,102.3,5.9,10,
4,210,14,40891,344,40344,1,y,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,210,,135.41,D1514,7.6,1.6,60.7,29.4,100.3,59.0,24.5,99.2,1.6,1.3,17.2,,20.5,99.8,1.4,17.2,
4,210,15,40892,344,40344,2,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,210,,131.56,D1515,7.8,1.6,60.5,30.4,99.2,59.2,24.3,99.5,1.5,1.5,18.2,,21.0,99.4,1.5,18.2,
4,210,16,40893,344,40344,3,y,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,210,,131.55,D1516,8.2,1.7,60.6,23.6,98.7,60.6,22.6,98.6,1.6,1.4,16.8,,20.5,98.7,1.5,16.8,
4,210,17,40894,344,40344,4,r,n,-20,,x,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,210,,130.73,D1517,8.9,1.8,64.3,21.5,100.1,63.2,22.0,99.3,2.9,2.6,16.5,,19.8,99.7,2.8,16.5,
4,210,18,40895,344,40344,5,y,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,210,,173.03,D1518,10.5,2.1,67.6,22.8,99.9,66.8,22.4,99.1,3.0,3.2,16.3,,19.9,99.5,3.1,16.3,
4,211,1,40896,344,40344,6,y,l,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,211,,205.60,D3163,10.5,2.2,63.2,28.6,99.6,62.4,23.4,99.0,2.3,2.1,16.6,,20.6,99.3,2.2,16.6,
4,211,2,40897,345,40345,1,y,s,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,211,,111.94,D3164,7.5,1.5,71.3,27.0,100.0,71.2,24.6,99.9,5.3,5.1,16.0,,19.3,100.0,5.2,16,
4,211,3,40898,345,40345,2,y,l,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,211,,138.62,D3165,8.3,1.6,65.4,22.7,99.3,65.5,26.5,100.3,3.7,3.1,15.3,,19.2,99.8,3.4,15.3,
4,211,4,40899,345,40345,3,y,l,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,211,,113.73,D3166,6.4,1.2,67.8,26.0,99.9,67.2,26.0,99.7,3.5,3.9,15.0,,19.0,99.8,3.7,15,
4,211,5,40900,347,40347,1,w,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,211,,111.55,D3167,7.1,1.3,68.0,27.8,99.1,67.7,27.1,98.7,4.4,4.7,14.8,,18.8,98.9,4.6,14.8,
4,211,6,40901,349,40349,1,w,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,211,,90.22,D3168,7.1,1.3,70.4,32.1,102.5,69.8,28.2,100.8,5.5,5.9,14.0,,17.7,101.7,5.7,14,
4,211,7,40902,349,40349,2,w,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,211,,100.67,D3169,6.7,1.3,61.5,26.8,100.0,62.9,23.3,99.8,3.8,3.6,15.0,,18.7,99.9,3.7,15,
4,211,8,40903,349,40349,3,p,l,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,211,,100.45,D3170,6.6,1.2,69.9,25.1,99.8,69.8,28.9,100.1,5.9,5.9,13.7,,18.1,100.0,5.9,13.7,
4,211,9,40904,349,40349,4,p,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,211,,76.91,D3171,6.1,1.1,69.2,26.8,99.9,69.4,24.7,100.4,5.1,5.1,12.1,,17.5,100.2,5.1,12.1,
4,211,10,40905,350,40350,1,w,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,211,,122.64,D3172,7.3,1.4,56.9,19.8,99.7,59.8,22.4,99.9,2.9,2.3,16.1,,19.3,99.8,2.6,16.1,
4,211,11,40906,350,40350,2,y,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,211,,128.86,D3173,7.8,1.5,65.8,26.4,99.4,66.3,24.3,99.4,4.2,3.7,15.7,,19.3,99.4,4.0,15.7,
4,211,12,40907,350,40350,3,y,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,211,,121.83,D3174,7.0,1.4,66.1,27.8,100.6,65.7,25.6,99.9,3.6,3.6,15.2,,19.3,100.3,3.6,15.2,
4,211,13,40908,350,40350,4,y,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,211,,125.57,D3175,7.6,1.5,61.5,23.8,99.3,62.1,23.3,99.8,2.8,2.2,16.2,,19.8,99.6,2.5,16.2,
4,211,14,40909,355,40355,1,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,211,,142.31,D3176,9.1,1.7,65.2,25.4,100.0,65.1,22.9,99.1,4.7,4.3,15.0,,19.0,99.6,4.5,15,
4,211,15,40910,355,40355,2,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,211,,160.39,D3177,10.6,2.0,68.9,23.6,99.3,70.2,23.2,101.3,5.3,5.3,15.0,,19.3,100.3,5.3,15,
4,211,16,40911,355,40355,3,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,211,,154.15,D3178,9.2,1.7,67.6,24.4,99.7,67.4,22.9,100.2,5.4,5.8,14.1,,18.7,100.0,5.6,14.1,
4,211,17,40912,355,40355,4,w,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,211,,119.14,D3179,7.3,1.4,63.6,22.7,99.2,64.3,21.8,100.1,2.9,2.9,15.2,,19.2,99.7,2.9,15.2,
4,211,18,40913,356,40356,1,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,211,,165.00,D3180,9.5,1.8,72.4,25.5,99.5,73.8,25.0,99.2,5.8,6.1,13.1,,19.1,99.4,6.0,13.1,
4,212,1,40914,356,40356,2,y,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,212,,175.01,D0162,6.9,1.4,71.5,24.3,99.7,71.2,24.2,100.0,6.2,5.4,13.5,,19.5,99.9,5.8,13.5,
4,212,2,40915,357,40357,1,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,212,,126.19,D0163,4.8,0.9,63.4,21.9,99.5,65.3,23.6,99.3,3.1,2.6,15.8,,19.5,99.4,2.9,15.8,
4,212,3,40916,357,40357,2,y,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,212,,168.70,D0164,5.9,1.2,67.1,28.3,99.6,65.9,23.6,100.0,3.5,3.2,15.4,,19.5,99.8,3.3,15.4,
4,212,4,40917,357,40357,3,y,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,212,,149.10,D0165,5.4,1.1,66.4,25.0,98.0,63.2,22.2,98.5,3.1,2.7,16.2,,20.2,98.3,2.9,16.2,
4,212,5,40918,357,40357,4,y,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,212,,119.42,D0166,4.3,0.8,60.9,20.7,100.0,60.1,21.0,99.6,1.3,1.7,16.4,,19.5,99.8,1.5,16.4,
4,212,6,40919,358,40358,1,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,212,,168.14,D0167,6.2,1.2,66.8,23.4,99.7,67.3,23.8,99.1,5.2,4.9,15.0,,19.1,99.4,5.0,15,
4,212,7,40920,358,40358,2,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,212,,152.73,D0168,5.4,1.0,69.2,23.3,99.9,71.9,21.8,99.7,5.8,5.5,13.4,,18.8,99.8,5.7,13.4,
4,212,8,40921,358,40358,3,y,n,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,212,,145.83,D0169,5.4,1.0,68.6,21.7,100.0,70.2,24.3,100.9,5.2,4.5,14.5,,19.2,100.5,4.9,14.5,
4,212,9,40922,358,40358,4,y,l,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,212,,131.32,D0170,4.6,0.9,64.8,21.9,100.9,64.0,19.9,100.0,4.5,4.0,15.2,,18.9,100.5,4.2,15.2,
4,212,10,40923,358,40358,5,y,l,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,212,,106.41,D0171,3.8,0.7,69.7,23.7,99.0,63.9,20.2,99.3,5.0,4.9,14.2,,19.2,99.2,4.9,14.2,
4,212,11,40924,359,40359,1,w,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,212,,103.24,D0172,4.4,0.8,68.8,26.6,101.0,66.1,23.7,100.5,5.7,5.9,13.2,,17.5,100.8,5.8,13.2,
4,212,12,40925,360,40360,1,y,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,212,,163.46,D0173,5.6,1.1,69.2,26.4,99.5,70.8,25.9,99.6,6.3,6.5,14.8,,19.0,99.6,6.4,14.8,
4,212,13,40926,361,40361,1,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,212,,163.87,D0174,6.6,1.2,72.1,24.6,99.8,72.5,26.7,99.3,6.0,6.8,13.2,,18.7,99.6,6.4,13.2,
4,212,14,40927,361,40361,2,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,212,,145.33,D0175,5.7,1.1,72.6,23.9,99.5,72.4,23.8,99.6,6.0,6.0,13.0,,18.9,99.6,6.0,13,
4,212,15,40928,361,40361,3,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,212,,140.19,D0176,6.1,1.1,73.8,26.7,99.5,73.2,25.0,100.4,6.6,5.8,13.2,,18.8,100.0,6.2,13.2,
4,212,16,40929,361,40361,4,y,n,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,212,,138.99,D0177,5.8,1.1,73.7,26.8,99.2,71.9,24.1,100.0,6.3,5.8,12.5,,19.1,99.6,6.1,12.5,
4,212,17,40930,361,40361,5,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,212,,130.80,D0178,5.5,1.0,73.1,22.4,99.7,73.9,24.0,100.1,6.5,6.0,12.2,,18.3,99.9,6.2,12.2,
4,212,18,40931,362,40362,1,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,212,,145.90,D0179,6.1,0.7,72.1,24.0,98.9,73.2,23.6,99.5,6.4,6.2,12.8,,11.0,99.2,6.3,12.8,
4,213,1,40932,362,40362,2,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,213,,144.93,D1392,6.5,1.2,72.8,25.0,99.8,70.5,28.9,100.5,6.5,6.8,11.0,,18.8,100.2,6.7,11,
4,213,2,40933,362,40362,3,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,213,,131.62,D1393,5.9,1.1,69.3,26.4,99.1,65.4,22.1,100.2,5.1,4.8,14.1,,18.5,99.7,5.0,14.1,
4,213,3,40934,363,40363,1,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,213,,125.60,D1394,5.5,1.0,70.9,26.0,99.6,71.6,23.4,99.5,5.7,5.7,14.0,,18.9,99.6,5.7,14,
4,213,4,40935,363,40363,2,r,n,-20,,x,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,213,,156.84,D1395,5.7,1.1,69.2,24.3,99.2,69.5,22.9,98.9,5.6,5.4,14.1,,18.8,99.1,5.5,14.1,
4,213,5,40936,363,40363,3,y,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,213,,157.01,D1396,5.5,1.0,70.1,24.6,99.1,68.3,24.4,99.1,4.9,5.0,14.0,,18.6,99.1,5.0,14,
4,213,6,40937,363,40363,4,y,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,213,,162.76,D1397,5.9,1.1,68.3,22.6,98.7,68.6,23.1,98.8,5.0,4.7,14.1,,18.6,98.8,4.9,14.1,
4,213,7,40938,363,40363,5,y,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,213,,137.21,D1398,5.3,1.0,71.0,23.4,99.0,70.1,24.1,99.3,4.6,4.2,14.0,,18.4,99.2,4.4,14,
4,213,8,40939,363,40363,6,y,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,213,,126.28,D1399,5.4,1.0,71.6,25.3,99.2,70.3,24.1,99.5,4.4,4.6,13.8,,17.8,99.4,4.5,13.8,
4,213,9,40940,364,40364,1,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,213,,127.15,D1400,5.1,0.9,71.4,23.7,100.6,70.5,22.9,99.9,5.9,5.7,13.0,,17.9,100.3,5.8,13,
4,213,10,40941,364,40364,2,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,213,,198.05,D1401,7.7,1.5,71.2,26.1,100.5,71.4,23.7,98.9,6.5,5.6,13.5,,18.7,99.7,6.0,13.5,
4,213,11,40942,364,40364,3,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,213,,133.29,D1402,5.7,1.1,72.3,22.3,98.7,71.8,23.1,99.2,5.8,6.0,13.0,,18.5,99.0,5.9,13,
4,213,12,40943,364,40364,4,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,213,,174.67,D1403,6.1,1.1,70.2,20.1,98.6,71.6,22.7,99.8,5.6,5.8,13.1,,18.5,99.2,5.7,13.1,
4,213,13,40944,364,40364,5,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,213,,140.03,D1404,5.5,1.0,72.2,25.9,100.9,72.2,20.7,99.7,6.0,6.2,12.8,,17.9,100.3,6.1,12.8,
4,213,14,40945,364,40364,6,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,213,,113.14,D1405,4.1,0.7,64.6,21.7,99.7,64.0,22.7,99.3,4.4,4.2,14.0,,17.6,99.5,4.3,14,
4,213,15,40946,365,40365,1,y,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,213,,125.78,D1406,5.5,1.0,70.4,25.5,99.9,70.8,23.8,99.9,6.6,6.4,13.0,,17.7,99.9,6.5,13,
4,213,16,40947,365,40365,2,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,213,,119.45,D1407,5.6,1.0,69.3,25.1,99.1,70.2,21.9,98.8,5.3,5.8,14.0,,18.3,99.0,5.5,14,
4,213,17,40948,365,40365,3,y,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,213,,141.27,D1408,5.4,1.0,70.5,24.2,99.9,70.6,25.6,99.8,5.0,5.0,13.6,,18.1,99.9,5.0,13.6,
4,213,18,40949,365,40365,4,y,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,213,,126.88,D1409,6.1,1.1,70.7,26.2,100.2,69.9,24.7,99.3,5.8,6.4,12.9,,17.9,99.8,6.1,12.9,
4,214,1,40950,365,40365,5,y,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,214,,111.66,d0019,4.6,0.9,65.0,25.6,100.3,65.0,26.0,99.6,5.2,4.4,13.4,,18.5,100.0,4.8,13.4,
4,214,2,40951,366,40366,1,y,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,214,,145.61,d0020,6.4,1.1,72.8,31.3,101.3,72.3,26.6,100.6,6.2,5.4,11.2,,17.6,101.0,5.8,11.2,
4,214,3,40952,366,40366,2,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,214,,150.59,d0021,7.8,1.4,73.0,30.2,101.8,72.7,27.0,100.4,6.7,5.4,11.4,,18.3,101.1,6.0,11.4,
4,214,4,40953,366,40366,3,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,214,,153.92,d0022,7.2,1.3,72.1,26.1,99.2,71.7,22.5,98.8,6.7,5.5,12.2,,18.6,99.0,6.1,12.2,
4,214,5,40954,366,40366,4,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,214,,114.91,d0023,4.6,0.8,68.2,31.3,101.1,69.0,27.7,100.2,6.1,5.3,12.2,,17.4,100.7,5.7,12.2,
4,214,6,40955,368,40368,1,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,214,,149.39,d0024,6.8,1.3,66.8,25.2,100.2,70.9,27.5,100.5,5.8,5.9,12.2,,18.6,100.4,5.9,12.2,
4,214,7,40956,368,40368,2,y,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,214,,178.28,d0025,7.5,1.4,70.6,27.8,99.6,72.5,28.7,99.5,6.2,5.5,12.4,,18.6,99.6,5.8,12.4,
